FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s
693,71.6505060109288,5.59665773723637,20.6250327868852,1.6170905305479,51.0910327868852,3.49092050929526,46.0622786885246,46.0622786885246
694,17.0617142857143,7.26370164567799,12.1094666666667,5.0190391978969,3.89160000000001,1.83971936465158,18.4752,18.4752
695,10.5838455882353,5.27886157190717,8.73194117647061,4.56339013785931,15.2704117647059,4.04511987431346,16.8138823529412,16.8138823529412
696,7.83262857142857,1.72763553601918,5.94804761904761,1.63477049106555,14.1131428571429,2.47344473713143,5.21514285714286,5.21514285714286
697,8.90625490196078,4.20874980042079,1.64261111111111,1.19056315360483,14.9103333333333,2.52774187715361,5.74583333333334,5.74583333333334
698,52.3997747035573,4.58000745273327,27.7181739130435,2.23055498008601,37.1487391304348,2.94178995727558,29.011347826087,29.011347826087
699,24.3748055555555,13.8331146823168,16.9752222222222,10.5123034685826,24.7915555555555,9.13898299568286,25.6647777777777,25.6647777777777
700,18.6536095238095,6.35335725431192,13.0882666666667,5.85324967428584,21.6776,5.07558664784869,22.0696666666667,22.0696666666667
701,14.8316153846154,2.12405258358004,13.4732307692308,2.13751646666975,16.2276923076923,2.11459857856053,7.66161538461535,7.66161538461535
702,20.6803527633851,0.864720048317401,15.5983005181347,1.0707696726076,19.0872849740932,1.48476891462012,16.8796062176166,16.8796062176166
703,27.9604480431849,2.0955831668522,19.4384871794872,1.93015880708853,22.3864102564102,1.88523745479392,18.7194102564103,18.7194102564103
704,13.6212511020984,0.905282445387967,11.4466168224299,0.959208878570626,14.8195794392523,1.9304841242188,12.0712803738318,12.0712803738318
705,11.6209419607843,1.93022201054014,8.49052941176474,1.631059346501,14.6987450980392,2.22018079284682,10.2773921568627,10.2773921568627
706,18.9516666666666,7.84481665482977,13.1301428571429,4.71203634657346,21.3552857142857,4.51056525202445,19.7654285714285,19.7654285714285
707,22.5063333333333,13.616537452793,16.298,10.9462158137249,23.74925,9.72556031604149,22.33,22.33
708,19.3483111111111,7.93992992974526,15.0855,5.36672539743665,21.4046,4.79312349860431,19.7063,19.7063
709,11.7368000000001,3.96348773115233,12.5566,3.80326981705234,18.4178,2.51618249225575,15.373,15.373
710,13.5775714285714,4.14763567593568,15.6145714285714,4.14432090000917,19.4234285714286,2.76535201071613,17.5792857142857,17.5792857142857
711,14.3405714285714,3.98314349348426,13.4220666666667,3.72029842206753,19.3612666666667,2.75129270756017,16.9790666666667,16.9790666666667
712,16.6985000000001,2.95198723664449,18.21775,3.74132596247072,20.4225,3.11115702722445,19.213,19.213
